Trip ID,Pickup Time,Drop Off Time,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,Surge Fee,Vehicle,Payment_type
86954,24/06/2024 19:11,24/06/2024 19:37,1,8.88,237,241,28.5,3,Uber Green,Uber Pay
86955,24/06/2024 19:06,24/06/2024 19:09,1,1.1,263,75,5,1.85,Uber Green,Uber Pay
86957,24/06/2024 19:16,24/06/2024 19:34,2,3.9,141,90,16,4.05,UberX,Uber Pay
86958,24/06/2024 19:53,24/06/2024 20:03,1,1.7,239,262,9,2.65,UberX,Uber Pay
86959,24/06/2024 19:51,24/06/2024 20:04,1,5.36,113,143,12.5,3.36,Uber Black,Uber Pay
86960,24/06/2024 19:23,24/06/2024 19:36,1,1.73,151,41,10,0,Uber Comfort,Cash
86962,24/06/2024 19:34,24/06/2024 19:39,1,1.25,90,246,6,2.06,Uber Comfort,Uber Pay
86963,24/06/2024 19:02,24/06/2024 19:22,5,8.77,138,244,27,0,UberXL,Cash
86964,24/06/2024 19:18,24/06/2024 19:21,1,1.52,231,87,6,0,Uber Comfort,Cash
86965,24/06/2024 19:58,24/06/2024 20:11,1,3.11,125,65,12.5,3.36,UberX,Uber Pay
86967,24/06/2024 19:10,24/06/2024 19:21,1,3.5,163,7,13,3.45,UberX,Uber Pay
86968,24/06/2024 19:32,24/06/2024 19:40,1,1.47,239,236,7.5,2.36,UberXL,Uber Pay
86969,24/06/2024 19:13,24/06/2024 19:24,1,3.04,229,114,11,3.06,UberX,Uber Pay
86970,24/06/2024 19:17,24/06/2024 19:26,1,1.3,239,236,7.5,0,Uber Comfort,Cash
86971,24/06/2024 19:58,24/06/2024 20:03,1,1.02,137,65,5.5,1.5,UberXL,Uber Pay
86972,24/06/2024 19:39,24/06/2024 19:45,2,1.82,249,13,8,0,Uber Comfort,Cash
86974,24/06/2024 19:17,24/06/2024 19:25,1,2.33,137,141,9,3.32,Uber Green,Uber Pay
86975,24/06/2024 19:20,24/06/2024 19:32,1,3.6,161,231,12,4.05,UberX,Uber Pay
86976,24/06/2024 19:38,24/06/2024 19:45,1,2.13,142,68,8.5,1.2,UberXL,Uber Pay
86978,24/06/2024 19:16,24/06/2024 19:28,1,3.1,144,229,12,2.45,UberX,Uber Pay
86979,24/06/2024 19:50,24/06/2024 19:57,2,1.66,75,262,7,2.26,Uber Comfort,Uber Pay
86980,24/06/2024 19:27,24/06/2024 19:37,1,1.9,140,239,9,2.66,UberXL,Uber Pay
86981,24/06/2024 19:22,24/06/2024 19:38,1,4.1,75,107,15.5,2.5,UberX,Uber Pay
86983,24/06/2024 19:28,24/06/2024 19:36,1,1.19,137,100,7,0,UberX,Cash
86984,24/06/2024 19:20,24/06/2024 19:28,1,2.6,264,264,10,2.35,UberX,Uber Pay
86985,24/06/2024 19:44,24/06/2024 19:54,2,2.4,90,237,10,2,UberX,Uber Pay
86986,24/06/2024 19:08,24/06/2024 19:26,1,5.53,107,179,18,6.69,UberXL,Uber Pay
86987,24/06/2024 19:18,24/06/2024 19:27,1,1.16,137,186,7.5,2.36,UberX,Uber Pay
86988,24/06/2024 19:15,24/06/2024 19:40,1,10.7,138,231,31.5,8.25,Uber Black,Uber Pay
86989,24/06/2024 19:45,24/06/2024 19:51,1,1.21,75,74,6,2.34,UberX,Uber Pay
86991,24/06/2024 19:23,24/06/2024 19:41,1,3.34,13,79,14,0,Uber Black,Cash
86992,24/06/2024 19:22,24/06/2024 19:30,3,1.82,164,114,8,3.08,UberX,Uber Pay
86993,24/06/2024 19:38,24/06/2024 19:47,3,2.23,161,238,9.5,2.76,Uber Green,Uber Pay
86994,24/06/2024 19:46,24/06/2024 20:14,1,13.7,233,22,39.5,16.2,UberX,Uber Pay
86995,24/06/2024 19:00,24/06/2024 19:10,1,1.6,264,264,8.5,0,Uber Comfort,Cash
86997,24/06/2024 19:45,24/06/2024 19:49,1,1.1,48,162,5.5,0,UberXL,Cash
86998,24/06/2024 19:01,24/06/2024 19:07,1,1.5,68,50,7,0,Uber Green,Uber Pay
86999,24/06/2024 19:31,24/06/2024 19:40,1,1.7,163,239,8.5,1,Uber Black,Uber Pay
87000,24/06/2024 19:14,24/06/2024 19:20,1,1.05,68,234,6.5,1.7,Uber Comfort,Uber Pay
87001,24/06/2024 19:24,24/06/2024 19:34,1,3.1,114,162,11,1,UberX,Uber Pay
87002,24/06/2024 19:34,24/06/2024 19:44,1,2.2,238,74,9.5,0,UberX,Cash
87003,24/06/2024 19:30,24/06/2024 19:38,1,2.5,237,41,9,2.65,Uber Comfort,Uber Pay
87004,24/06/2024 19:46,24/06/2024 20:06,1,8.9,68,243,27,0,UberXL,Cash
87005,24/06/2024 19:22,24/06/2024 19:40,1,6.26,263,82,20,0,UberX,Cash
87007,24/06/2024 19:07,24/06/2024 19:25,1,3.05,263,48,14.5,3.76,Uber Black,Uber Pay
87009,24/06/2024 19:01,24/06/2024 19:20,1,2.9,138,129,14.5,0,UberX,Cash
87010,24/06/2024 19:25,24/06/2024 19:32,1,1.4,262,141,7.5,2.35,UberX,Uber Pay
87011,24/06/2024 19:07,24/06/2024 19:23,1,7.1,138,42,22.5,0,Uber Black,Cash
87012,24/06/2024 19:04,24/06/2024 19:16,2,2.49,229,50,11.5,3.16,UberX,Uber Pay
87013,24/06/2024 19:22,24/06/2024 19:42,3,3.3,244,159,15.5,0,Uber Green,Cash
87014,24/06/2024 19:10,24/06/2024 19:24,2,5,68,151,16.5,5.2,UberX,Uber Pay
87015,24/06/2024 19:43,24/06/2024 19:51,1,1.5,246,107,7.5,0,Uber Comfort,Cash
87016,24/06/2024 19:18,24/06/2024 19:26,1,2.3,48,158,9,2.65,UberXL,Uber Pay
87017,24/06/2024 19:45,24/06/2024 19:50,1,1.2,90,170,6,2.05,Uber Comfort,Uber Pay
87018,24/06/2024 19:45,24/06/2024 19:59,1,5.86,261,239,18.5,4.56,Uber Black,Uber Pay
87019,24/06/2024 19:45,24/06/2024 20:13,2,12.88,142,257,37.5,0.01,Uber Black,Uber Pay
87020,24/06/2024 19:34,24/06/2024 19:55,2,5.8,142,232,20,1,Uber Green,Uber Pay
87021,24/06/2024 19:08,24/06/2024 19:15,1,2.07,186,163,8,2,Uber Black,Uber Pay
87022,24/06/2024 19:19,24/06/2024 20:01,1,14.32,163,14,45.5,2,UberX,Uber Pay
87023,24/06/2024 19:22,24/06/2024 19:30,1,1.4,137,90,7.5,0,UberXL,Cash
87025,24/06/2024 19:51,24/06/2024 20:09,2,3.9,75,47,15,0,Uber Comfort,Uber Pay
87026,24/06/2024 19:47,24/06/2024 20:10,1,7.16,239,249,24,5.66,UberXL,Uber Pay
87027,24/06/2024 19:32,24/06/2024 19:41,1,3.44,140,79,12,1.5,UberXL,Uber Pay
87029,24/06/2024 19:07,24/06/2024 19:19,1,2.9,48,113,11.5,3.95,UberX,Uber Pay
87030,24/06/2024 19:48,24/06/2024 19:55,1,2.9,87,4,10,2.85,UberXL,Uber Pay
87031,24/06/2024 19:02,24/06/2024 19:20,2,3.33,238,42,15,2,Uber Green,Uber Pay
87032,24/06/2024 19:25,24/06/2024 19:36,1,3.39,142,75,12,3.26,UberX,Uber Pay
87033,24/06/2024 19:07,24/06/2024 19:15,1,1.74,236,151,8,2.46,Uber Comfort,Uber Pay
87034,24/06/2024 19:46,24/06/2024 20:04,6,7.07,137,49,22.5,5,UberXL,Uber Pay
87035,24/06/2024 19:19,24/06/2024 19:24,2,1.47,50,142,6.5,2.7,UberXL,Uber Pay
87036,24/06/2024 19:51,24/06/2024 20:52,2,11.46,48,50,49.5,0,UberX,Cash
87037,24/06/2024 19:15,24/06/2024 19:22,1,1.2,236,239,7,3.35,Uber Black,Uber Pay
87038,24/06/2024 19:39,24/06/2024 19:45,1,1.65,186,158,7,0,Uber Comfort,Cash
87040,24/06/2024 19:33,24/06/2024 19:46,1,3.57,229,112,13.5,0,UberX,Uber Pay
87041,24/06/2024 19:11,24/06/2024 19:43,1,13.53,186,174,41,9.06,UberX,Uber Pay
87042,24/06/2024 19:13,24/06/2024 19:20,1,1.22,162,140,6.5,0,UberX,Cash
87043,24/06/2024 19:49,24/06/2024 19:56,1,2.21,142,236,8.5,3.2,UberXL,Uber Pay
87044,24/06/2024 19:01,24/06/2024 19:11,2,3.21,107,263,11.5,2,UberX,Uber Pay
87045,24/06/2024 19:45,24/06/2024 19:49,1,1.3,48,68,6,0,UberX,Cash
87046,24/06/2024 19:10,24/06/2024 19:25,1,3.95,148,161,14.5,3.76,Uber Black,Uber Pay
87047,24/06/2024 19:07,24/06/2024 19:13,1,1.1,113,90,6,2.2,Uber Black,Uber Pay
87048,24/06/2024 19:44,24/06/2024 20:04,1,8.04,162,244,25.5,1,Uber Green,Uber Pay
87049,24/06/2024 19:22,24/06/2024 20:19,5,10.05,119,68,41.5,2.75,UberX,Uber Pay
87050,24/06/2024 19:48,24/06/2024 19:56,1,1.6,141,162,7.5,2.36,Uber Comfort,Uber Pay
87051,24/06/2024 19:25,24/06/2024 19:40,1,6.76,230,116,21,0,UberX,Cash
87053,24/06/2024 19:07,24/06/2024 19:13,1,1.53,236,161,7.5,1,UberX,Uber Pay
87054,24/06/2024 19:18,24/06/2024 19:28,1,3.19,161,75,11.5,0,UberX,Uber Pay
87055,24/06/2024 19:44,24/06/2024 19:50,1,2.18,162,145,8.5,2.56,UberXL,Uber Pay
87056,24/06/2024 19:33,24/06/2024 19:51,1,3.88,79,50,16,5.08,Uber Black,Uber Pay
87057,24/06/2024 19:59,24/06/2024 20:10,1,2.9,163,145,11,3.05,UberX,Uber Pay
87058,24/06/2024 19:48,24/06/2024 19:54,5,1.18,162,170,6.5,3.24,Uber Green,Uber Pay
87059,24/06/2024 19:03,24/06/2024 19:15,1,2.42,236,229,11,0,Uber Green,Cash
87060,24/06/2024 19:41,24/06/2024 19:55,1,3.38,75,142,13,0,UberXL,Uber Pay
87061,24/06/2024 19:23,24/06/2024 19:34,1,2.5,163,224,10.5,0,UberX,Cash
87063,24/06/2024 19:48,24/06/2024 19:58,1,2.05,263,141,9,0,UberX,Cash
87064,24/06/2024 19:43,24/06/2024 20:00,2,8.27,229,95,24,0,Uber Comfort,Cash
87065,24/06/2024 19:14,24/06/2024 19:38,1,8.35,100,244,26.5,3,UberX,Uber Pay
87066,24/06/2024 19:48,24/06/2024 19:59,1,3.49,233,231,12,3.26,UberXL,Uber Pay
87067,24/06/2024 18:06,24/06/2024 18:14,1,1.45,87,231,7.5,1,UberX,Uber Pay
87068,24/06/2024 18:35,25/06/2024 17:50,1,3.71,234,263,14,1.83,Uber Green,Uber Pay
87069,24/06/2024 19:12,24/06/2024 19:21,1,1.4,143,238,7.5,2.35,UberXL,Uber Pay
87070,24/06/2024 19:25,24/06/2024 19:38,1,3,238,152,12.5,1,UberXL,Uber Pay
87071,24/06/2024 19:40,24/06/2024 19:46,4,1.2,264,264,6,0,Uber Comfort,Cash
87072,24/06/2024 19:07,24/06/2024 19:15,1,1.17,151,238,7.5,1.5,UberX,Uber Pay
87073,24/06/2024 19:19,24/06/2024 19:28,1,2.1,148,234,9,2,UberX,Uber Pay
87074,24/06/2024 19:32,24/06/2024 19:57,3,6.3,234,42,22.5,5.35,Uber Green,Uber Pay
87075,24/06/2024 19:54,24/06/2024 19:59,5,1.44,246,234,6.5,2.7,Uber Comfort,Uber Pay
87077,24/06/2024 19:33,24/06/2024 19:58,4,6.49,170,195,22.5,5.36,UberX,Uber Pay
87078,24/06/2024 19:50,24/06/2024 19:59,1,1.2,114,79,7,2.25,UberX,Uber Pay
87079,24/06/2024 19:55,24/06/2024 20:04,1,1.1,166,41,7.5,0,UberXL,Uber Pay
87080,24/06/2024 19:15,24/06/2024 19:25,2,2.39,137,232,9.5,0,UberX,Cash
87081,24/06/2024 19:45,24/06/2024 19:51,2,1.38,186,137,6.5,2.16,Uber Black,Uber Pay
87083,24/06/2024 19:34,24/06/2024 19:47,1,2.88,236,170,12.5,3.36,UberX,Uber Pay
87084,24/06/2024 19:59,24/06/2024 20:07,1,1.45,163,142,7.5,3.39,UberXL,Uber Pay
87085,24/06/2024 19:16,24/06/2024 19:25,1,1.24,48,246,8,2,Uber Comfort,Uber Pay
87086,24/06/2024 19:32,24/06/2024 19:37,1,1.24,48,163,6,2.06,Uber Black,Uber Pay
87088,24/06/2024 19:08,24/06/2024 19:42,1,8.2,7,7,29,9.2,UberXL,Uber Pay
87089,24/06/2024 18:59,24/06/2024 19:08,1,3.31,140,224,12.5,0,Uber Comfort,Cash
87090,24/06/2024 19:01,24/06/2024 19:34,1,7,162,225,26.5,4,Uber Comfort,Uber Pay
87091,24/06/2024 19:02,24/06/2024 19:14,2,2,140,142,10,2.75,UberX,Uber Pay
87092,24/06/2024 19:36,24/06/2024 19:57,1,6.8,68,152,23.5,1,UberX,Uber Pay
87093,24/06/2024 19:30,24/06/2024 19:37,1,1.17,24,238,7,2.83,Uber Black,Uber Pay
87094,24/06/2024 19:45,24/06/2024 19:49,1,1.32,141,263,5.5,1.96,Uber Black,Uber Pay
87095,24/06/2024 19:06,24/06/2024 19:22,1,3.91,148,140,14.5,8,Uber Green,Uber Pay
87096,24/06/2024 19:34,24/06/2024 19:40,1,1.3,239,237,6.5,2.5,UberX,Uber Pay
87097,24/06/2024 19:22,24/06/2024 19:38,1,4.68,100,41,15.5,0,Uber Black,Cash
87098,24/06/2024 19:35,24/06/2024 19:41,2,1.62,162,236,7,2.26,UberX,Uber Pay
87099,24/06/2024 19:53,24/06/2024 20:02,1,2.86,162,75,10,1,UberXL,Uber Pay
87100,24/06/2024 19:31,24/06/2024 19:49,3,10.19,236,208,29,5,Uber Green,Uber Pay
87101,24/06/2024 19:38,24/06/2024 19:45,2,1.84,170,79,7.5,1.5,UberX,Uber Pay
87102,24/06/2024 19:25,24/06/2024 19:34,1,2.68,68,239,10,1,Uber Black,Uber Pay
87103,24/06/2024 19:49,24/06/2024 19:57,1,4.1,170,209,13.5,2,Uber Black,Uber Pay
87104,24/06/2024 19:02,24/06/2024 19:12,1,1.86,142,238,9,2,Uber Black,Uber Pay
87105,24/06/2024 19:22,24/06/2024 19:33,1,2.43,142,151,9.5,2.2,UberX,Uber Pay
87107,24/06/2024 19:08,24/06/2024 19:15,1,1.7,233,141,7.5,1.77,UberX,Uber Pay
87108,24/06/2024 19:17,24/06/2024 19:22,1,2.4,68,142,8.5,3.2,UberX,Uber Pay
87110,24/06/2024 19:50,24/06/2024 19:59,6,1.95,238,143,8.5,1,Uber Black,Uber Pay
87111,24/06/2024 19:04,24/06/2024 19:13,1,1.7,140,162,7.5,2.35,Uber Green,Uber Pay
87112,24/06/2024 19:07,24/06/2024 19:17,1,2.89,142,41,10,2.57,Uber Green,Uber Pay
87116,24/06/2024 19:02,24/06/2024 19:08,1,1.19,107,233,6,1,UberX,Uber Pay
87117,24/06/2024 19:06,24/06/2024 19:12,1,1.12,231,261,6,2.06,UberX,Uber Pay
87118,24/06/2024 19:20,24/06/2024 19:25,1,1.2,170,161,6,1,Uber Comfort,Uber Pay
87119,24/06/2024 19:41,24/06/2024 19:58,1,8.2,68,244,25.5,5.95,Uber Black,Uber Pay
87120,24/06/2024 19:33,24/06/2024 19:38,1,1.77,163,234,7.5,2.36,UberXL,Uber Pay
87121,24/06/2024 19:06,24/06/2024 19:17,1,2.25,229,142,10,3.58,UberX,Uber Pay
87122,24/06/2024 19:52,24/06/2024 19:59,1,1.65,237,262,7.5,2.36,Uber Black,Uber Pay
87123,24/06/2024 19:11,24/06/2024 19:15,1,1.17,229,137,5.5,1.47,Uber Black,Uber Pay
87125,24/06/2024 19:01,24/06/2024 19:08,2,1.61,263,162,7.5,2.36,UberX,Uber Pay
87126,24/06/2024 19:10,24/06/2024 19:18,2,1.96,162,142,8.5,1.5,Uber Green,Uber Pay
87127,24/06/2024 19:23,24/06/2024 19:37,5,2.75,113,246,11.5,0,Uber Green,Uber Pay
87128,24/06/2024 19:18,24/06/2024 19:27,1,1.8,142,229,8.5,2.45,Uber Comfort,Uber Pay
87129,24/06/2024 19:12,24/06/2024 19:22,1,1.8,90,48,9,2.66,Uber Comfort,Uber Pay
87130,24/06/2024 19:53,24/06/2024 20:05,1,5.02,79,75,15.5,2,UberX,Uber Pay
87131,24/06/2024 19:03,24/06/2024 19:10,1,2.5,233,263,9,2.65,UberX,Uber Pay
87133,24/06/2024 19:52,24/06/2024 20:09,1,5.6,237,157,19,0,Uber Green,Cash
87134,24/06/2024 19:22,24/06/2024 19:31,1,2.71,162,75,9.5,0,UberX,Cash
87135,24/06/2024 19:28,24/06/2024 19:34,1,1.02,148,211,6,2,UberX,Uber Pay
87136,24/06/2024 19:33,24/06/2024 19:43,1,2.52,263,230,10.5,0,Uber Comfort,Cash
87137,24/06/2024 19:44,24/06/2024 20:02,2,6.05,113,7,19,4.66,Uber Comfort,Uber Pay
87138,24/06/2024 19:02,24/06/2024 19:08,1,1.86,163,234,7,2.26,Uber Comfort,Uber Pay
87139,24/06/2024 19:07,24/06/2024 19:14,3,1.28,239,151,6.5,1.5,UberXL,Uber Pay
87140,24/06/2024 19:15,24/06/2024 19:26,1,1.94,233,142,9.5,2.76,UberX,Uber Pay
87141,24/06/2024 19:17,24/06/2024 19:22,1,1.2,137,79,6,2.06,Uber Green,Uber Pay
87142,24/06/2024 19:48,24/06/2024 19:56,1,1.22,137,90,7.5,2.95,UberX,Uber Pay
87143,24/06/2024 19:42,24/06/2024 19:51,1,2.26,170,144,9.5,0,Uber Green,Cash
87144,24/06/2024 19:14,24/06/2024 19:40,1,10.6,142,220,33,0,UberXL,Uber Pay
87145,24/06/2024 18:55,24/06/2024 19:02,1,1.5,75,74,7,0,Uber Green,Cash
87146,24/06/2024 19:15,24/06/2024 19:28,4,2.64,142,164,11.5,3.16,Uber Comfort,Uber Pay
87147,24/06/2024 19:24,24/06/2024 19:29,2,1.3,50,239,6,2.05,Uber Comfort,Uber Pay
87148,24/06/2024 19:30,24/06/2024 19:50,1,11.78,143,18,33.5,0,UberX,Uber Pay
87149,24/06/2024 19:00,24/06/2024 19:25,1,4.9,95,10,19,4.15,Uber Green,Uber Pay
87150,24/06/2024 19:31,24/06/2024 19:48,1,8.4,132,76,25,0,UberXL,Cash
87151,24/06/2024 19:07,24/06/2024 19:17,3,2.99,263,137,10.5,4.44,Uber Comfort,Uber Pay
87152,24/06/2024 19:05,24/06/2024 19:18,1,3.95,143,74,13.5,3,Uber Green,Uber Pay
87153,24/06/2024 19:52,24/06/2024 19:58,1,1.51,230,170,6.5,0,Uber Green,Cash
87154,24/06/2024 19:06,24/06/2024 19:10,1,1.61,170,113,6.5,2.16,Uber Black,Uber Pay
87155,24/06/2024 19:50,24/06/2024 19:56,1,1.58,161,141,7.5,3.54,UberX,Uber Pay
87157,24/06/2024 19:03,24/06/2024 19:23,1,8.51,90,244,26.5,6.16,Uber Comfort,Uber Pay
87158,24/06/2024 19:41,24/06/2024 19:54,1,2.29,151,263,10.5,3.7,Uber Green,Uber Pay
87159,24/06/2024 19:57,24/06/2024 20:13,1,3.81,263,226,15.5,0,UberX,Cash
87160,24/06/2024 19:50,24/06/2024 19:54,1,1.2,164,163,5.5,2.9,Uber Comfort,Uber Pay
87161,24/06/2024 19:03,24/06/2024 19:11,1,1.88,234,229,8.5,2.56,UberX,Uber Pay
87162,24/06/2024 19:06,24/06/2024 19:15,1,1.33,48,229,8,3.08,UberX,Uber Pay
87163,24/06/2024 19:25,24/06/2024 19:32,1,1.4,186,107,7,3.35,UberX,Uber Pay
87164,24/06/2024 19:39,24/06/2024 19:45,1,1.5,234,158,6.5,2.15,Uber Comfort,Uber Pay
87165,24/06/2024 19:07,24/06/2024 19:37,2,13.17,138,68,39.5,14.98,UberX,Uber Pay
87166,24/06/2024 19:50,24/06/2024 20:05,1,6.38,231,140,20,6.08,Uber Green,Uber Pay
87167,24/06/2024 19:30,24/06/2024 19:46,1,4.46,236,68,15,4,Uber Green,Uber Pay
87168,24/06/2024 19:11,24/06/2024 19:20,1,1.94,162,143,9,2.66,Uber Black,Uber Pay
87169,24/06/2024 19:48,24/06/2024 19:58,1,1.57,141,230,8,0,Uber Black,Cash
87171,24/06/2024 19:56,24/06/2024 20:21,1,6.56,162,198,23,3,UberXL,Uber Pay
87172,24/06/2024 19:39,24/06/2024 19:43,1,1.3,229,141,5.5,1.5,Uber Green,Uber Pay
87173,24/06/2024 19:06,24/06/2024 19:12,1,1.1,236,262,6,3.09,UberX,Uber Pay
87174,24/06/2024 19:42,24/06/2024 19:56,1,3.07,234,143,13,3.46,UberXL,Uber Pay
87175,24/06/2024 19:53,24/06/2024 20:13,6,4.5,48,41,17,0,UberX,Cash
87176,24/06/2024 19:37,24/06/2024 19:55,2,7.03,230,168,22.5,6.7,UberX,Uber Pay
87177,24/06/2024 19:46,24/06/2024 20:16,2,14.99,205,74,43,2.75,UberXL,Uber Pay
87178,24/06/2024 19:03,24/06/2024 19:11,1,2.19,237,238,9,3.5,Uber Black,Uber Pay
87179,24/06/2024 19:08,24/06/2024 19:19,1,3.39,262,168,12.5,0,Uber Green,Cash
87180,24/06/2024 19:15,24/06/2024 19:21,1,1.42,164,113,7,0,Uber Green,Cash
87181,24/06/2024 19:43,24/06/2024 19:47,1,1.13,90,211,5.5,1.96,Uber Green,Uber Pay
87182,24/06/2024 19:09,24/06/2024 19:15,1,1.23,239,236,6.5,1.62,Uber Comfort,Uber Pay
87183,24/06/2024 19:21,24/06/2024 19:38,1,7.3,238,136,23,5,Uber Green,Uber Pay
87184,24/06/2024 19:04,24/06/2024 19:41,2,19.23,42,72,54.5,0,Uber Comfort,Uber Pay
87185,24/06/2024 19:03,24/06/2024 19:34,1,14.25,186,28,40,8,Uber Green,Uber Pay
87186,24/06/2024 19:53,24/06/2024 20:17,1,5.28,48,74,20,4.86,Uber Green,Uber Pay
87187,24/06/2024 19:59,24/06/2024 20:06,1,1.32,161,140,6.5,2.16,UberX,Uber Pay
87188,24/06/2024 19:33,24/06/2024 19:46,2,4.1,233,74,13.5,0,UberXL,Cash
87189,24/06/2024 19:11,24/06/2024 19:16,1,1.01,75,74,5.5,0,Uber Comfort,Cash
87190,24/06/2024 19:43,24/06/2024 19:53,1,1.75,238,41,9,0,Uber Green,Cash
87193,24/06/2024 19:44,24/06/2024 19:49,1,1.02,90,68,5.5,0,Uber Black,Cash
87194,24/06/2024 19:50,24/06/2024 20:00,1,2.2,161,113,9.5,0,UberXL,Cash
87196,24/06/2024 18:51,24/06/2024 19:00,1,1.27,170,50,8,1.5,UberXL,Uber Pay
87198,24/06/2024 19:19,24/06/2024 20:02,2,7.3,116,116,33,8.65,Uber Green,Uber Pay
87199,24/06/2024 19:22,24/06/2024 19:36,1,4.95,166,127,17.5,0,Uber Black,Cash
87200,24/06/2024 19:38,24/06/2024 19:48,1,1.56,263,229,8,2.46,Uber Black,Uber Pay
87201,24/06/2024 19:33,24/06/2024 19:44,1,3.2,163,249,12,3.26,Uber Green,Uber Pay
87202,24/06/2024 19:01,24/06/2024 19:10,1,2.01,79,13,8.5,2.56,UberXL,Uber Pay
87203,24/06/2024 19:03,24/06/2024 19:15,1,2.5,141,137,11,0,UberX,Cash
87204,24/06/2024 19:19,24/06/2024 19:22,1,1.1,50,143,5,0.93,Uber Black,Uber Pay
87205,24/06/2024 19:46,24/06/2024 19:52,2,2,161,234,8,0,UberXL,Cash
87207,24/06/2024 19:25,24/06/2024 19:36,1,3.5,186,231,12,0,UberX,Cash
87208,24/06/2024 19:43,24/06/2024 19:51,1,2.2,231,164,8.5,0,UberXL,Cash
87209,24/06/2024 19:29,24/06/2024 19:36,1,1.46,234,125,7.5,1,UberXL,Uber Pay
87210,24/06/2024 19:11,24/06/2024 19:19,1,1.8,237,263,8,2,Uber Green,Uber Pay
87211,24/06/2024 14:52,24/06/2024 15:04,1,3.71,230,75,12.5,0,Uber Comfort,Cash
87212,24/06/2024 19:28,24/06/2024 19:42,1,2.94,143,166,12,0,Uber Black,Cash
87213,24/06/2024 19:42,24/06/2024 19:50,1,1.61,140,236,8,0,UberX,Cash
87215,24/06/2024 19:45,24/06/2024 20:08,1,10.16,116,7,24.5,0,Uber Black,Cash
87217,24/06/2024 20:42,24/06/2024 20:48,1,1.6,137,79,6.5,2.05,UberX,Uber Pay
87218,24/06/2024 20:51,24/06/2024 20:59,4,1.1,137,186,7,0,UberXL,Cash
87219,24/06/2024 20:27,24/06/2024 20:36,5,1.51,249,13,8,1,Uber Green,Uber Pay
87220,24/06/2024 20:58,24/06/2024 21:15,2,3.1,142,41,14,0,Uber Green,Cash
87221,24/06/2024 20:56,24/06/2024 21:09,1,2.7,50,151,11.5,11,Uber Green,Uber Pay
87222,24/06/2024 20:17,24/06/2024 20:32,1,6.81,264,166,21,6.18,Uber Black,Uber Pay
87223,24/06/2024 20:37,24/06/2024 20:45,1,1.4,79,90,7,1.2,UberXL,Uber Pay
87226,24/06/2024 20:57,24/06/2024 21:14,1,9.4,138,114,27,0,Uber Green,Cash
87227,24/06/2024 20:15,24/06/2024 20:23,1,1.3,263,141,7.5,2.82,Uber Black,Uber Pay
87229,24/06/2024 20:58,24/06/2024 21:18,1,4.56,170,75,17,4.16,UberXL,Uber Pay
87231,24/06/2024 20:27,24/06/2024 20:39,1,3.2,41,161,12,3.16,Uber Green,Uber Pay
87232,24/06/2024 20:26,24/06/2024 20:43,1,4.6,125,239,16.5,4.05,UberXL,Uber Pay
87233,24/06/2024 20:25,24/06/2024 20:47,1,8.28,137,61,25.5,5.86,UberX,Uber Pay
87234,24/06/2024 20:32,24/06/2024 20:44,1,2.37,116,151,11,2.46,Uber Black,Uber Pay
87235,24/06/2024 20:31,24/06/2024 20:39,2,1.2,233,100,7,0,UberX,Cash
87236,24/06/2024 20:48,24/06/2024 21:02,1,3.6,142,75,14,0,UberX,Uber Pay
87238,24/06/2024 20:07,24/06/2024 20:31,1,7.48,97,7,24.5,3,UberXL,Uber Pay
87240,24/06/2024 20:41,24/06/2024 20:47,1,1.2,141,237,6.5,1,UberXL,Uber Pay
87241,24/06/2024 20:13,24/06/2024 20:21,1,1.8,264,249,8,3.5,UberX,Uber Pay
87242,24/06/2024 20:37,24/06/2024 20:45,2,1.1,163,48,7,0,Uber Comfort,Cash
87243,24/06/2024 20:33,24/06/2024 20:54,1,12.5,140,92,35,8.95,UberXL,Uber Pay
87244,24/06/2024 20:18,24/06/2024 20:28,1,2.59,262,41,10,4.14,UberX,Uber Pay
87246,24/06/2024 19:15,24/06/2024 19:24,2,1.31,74,41,8,0,Uber Black,Cash
87247,24/06/2024 19:32,24/06/2024 19:42,2,1.74,166,42,8.5,0,UberXL,Cash
87248,24/06/2024 20:15,24/06/2024 20:28,1,3.5,161,7,13,0,Uber Comfort,Cash
87249,24/06/2024 20:46,24/06/2024 21:09,1,6.33,151,211,22,0,Uber Comfort,Cash
87251,24/06/2024 20:02,24/06/2024 20:12,1,4.9,162,87,15.5,1.98,Uber Black,Uber Pay
87252,24/06/2024 20:04,24/06/2024 20:13,4,1.9,170,114,8.5,2.45,UberXL,Uber Pay
87253,24/06/2024 20:43,24/06/2024 20:50,2,1.4,141,262,7,2.7,UberX,Uber Pay
87254,24/06/2024 20:09,24/06/2024 20:17,2,1.6,170,141,8,1.18,Uber Black,Uber Pay
87255,24/06/2024 20:04,24/06/2024 20:13,1,2.71,48,249,10,2.76,Uber Green,Uber Pay
87256,24/06/2024 20:47,24/06/2024 20:59,1,2.8,163,79,11.5,3.05,Uber Black,Uber Pay
87257,24/06/2024 20:32,24/06/2024 20:36,1,1.95,141,74,7,0,UberX,Cash
87258,24/06/2024 20:22,24/06/2024 20:29,5,2.91,125,163,10,2.76,UberX,Uber Pay
87259,24/06/2024 20:12,24/06/2024 20:19,1,2,163,233,8,2.35,UberXL,Uber Pay
